facility_id,measure_code,measure_desc,recommend,ans_percent,rating,ed_score,sep_score,op_score,op18_score,label
360179,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,4,3,111.0,125.0,22.0,80.0,1
420009,OP_22,Left before being seen,H_RECMND_DN,4,4,72.0,125.0,5.0,80.0,1
450068,OP_22,Left before being seen,H_RECMND_DN,4,2,72.0,125.0,4.0,80.0,1
360025,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,67,4,72.0,70.0,22.0,80.0,0
650003,OP_22,Left before being seen,H_RECMND_DN,31,3,72.0,125.0,83.0,80.0,1
390160,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,71,4,72.0,49.0,22.0,80.0,0
371327,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,31,3,72.0,125.0,22.0,120.0,1
181311,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,3,72.0,83.0,22.0,80.0,1
420085,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,72,4,72.0,125.0,22.0,122.0,0
150021,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,81,3,72.0,46.0,22.0,80.0,0
450010,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,4,4,139.0,125.0,22.0,80.0,1
490140,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,5,4,72.0,75.0,22.0,80.0,1
131322,OP_22,Left before being seen,H_RECMND_DN,5,4,72.0,125.0,83.0,80.0,1
30038,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,75,3,72.0,57.0,22.0,80.0,0
450677,OP_22,Left before being seen,H_RECMND_DY,77,4,72.0,125.0,2.0,80.0,0
161331,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,6,3,23.0,125.0,22.0,80.0,1
240014,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,1,4,72.0,125.0,22.0,137.0,1
431333,OP_22,Left before being seen,H_RECMND_DN,31,3,72.0,125.0,83.0,80.0,1
50455,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,5,2,72.0,82.0,22.0,80.0,1
230110,OP_22,Left before being seen,H_RECMND_DY,62,3,72.0,125.0,2.0,80.0,0
390050,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,5,2,72.0,125.0,22.0,211.0,1
60031,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,76,5,72.0,63.0,22.0,80.0,0
70010,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,6,3,72.0,125.0,22.0,156.0,1
340148,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,3,3,83.0,125.0,22.0,80.0,1
251319,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,64,3,35.0,125.0,22.0,80.0,0
261316,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,74,3,72.0,83.0,22.0,80.0,0
200039,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,5,4,72.0,125.0,22.0,163.0,1
440030,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,60,2,72.0,49.0,22.0,80.0,0
70036,OP_22,Left before being seen,H_RECMND_DY,80,3,72.0,125.0,1.0,80.0,0
370006,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,53,3,72.0,125.0,22.0,119.0,0
511306,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,0,3,72.0,125.0,22.0,116.0,1
50099,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,5,2,72.0,69.0,22.0,80.0,1
140013,OP_22,Left before being seen,H_RECMND_DN,6,4,72.0,125.0,1.0,80.0,1
450674,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,74,3,72.0,68.0,22.0,80.0,0
380002,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,5,112.0,125.0,22.0,80.0,1
50766,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,3,72.0,83.0,22.0,80.0,1
670108,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,82,5,72.0,80.0,22.0,80.0,0
151306,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,31,3,72.0,83.0,22.0,80.0,0
450883,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,3,3,72.0,125.0,22.0,84.0,1
521349,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,1,4,72.0,85.0,22.0,80.0,1
271333,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,83.0,125.0,22.0,80.0,1
141310,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,68,5,72.0,125.0,22.0,83.0,0
230029,OP_22,Left before being seen,H_RECMND_DY,73,3,72.0,125.0,1.0,80.0,0
40019,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,58,3,56.0,125.0,22.0,80.0,0
520208,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,5,72.0,75.0,22.0,80.0,1
270003,OP_22,Left before being seen,H_RECMND_DN,5,2,72.0,125.0,1.0,80.0,1
241370,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,4,3,72.0,83.0,22.0,80.0,1
440048,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,6,2,72.0,125.0,22.0,146.0,1
370034,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,56,2,74.0,125.0,22.0,80.0,0
281311,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,31,3,72.0,125.0,22.0,87.0,0
61344,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,10,3,72.0,125.0,22.0,132.0,1
390328,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,4,72.0,69.0,22.0,80.0,1
511321,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,1,3,72.0,83.0,22.0,80.0,1
100249,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,52,1,72.0,125.0,22.0,149.0,0
190184,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,100,2,72.0,83.0,22.0,80.0,0
330085,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,68,2,72.0,125.0,22.0,128.0,0
50414,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,75,2,119.0,125.0,22.0,80.0,0
451374,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,3,72.0,83.0,22.0,80.0,1
510031,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,83.0,125.0,22.0,80.0,1
440173,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,2,188.0,125.0,22.0,80.0,1
20017,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,6,4,72.0,62.0,22.0,80.0,1
191322,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,0,4,33.0,125.0,22.0,80.0,1
520002,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,64,5,72.0,97.0,22.0,80.0,0
440058,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,7,3,65.0,125.0,22.0,80.0,1
120001,OP_22,Left before being seen,H_RECMND_DY,79,4,72.0,125.0,1.0,80.0,0
151330,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,64,4,72.0,125.0,22.0,118.0,0
440059,OP_22,Left before being seen,H_RECMND_DY,73,4,72.0,125.0,1.0,80.0,0
391305,OP_22,Left before being seen,H_RECMND_DY,76,3,72.0,125.0,1.0,80.0,0
100191,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,8,2,72.0,57.0,22.0,80.0,1
40001,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,4,3,72.0,125.0,22.0,114.0,1
230022,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,58,3,72.0,53.0,22.0,80.0,0
51330,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,2,3,72.0,125.0,22.0,130.0,1
330235,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,48,1,155.0,125.0,22.0,80.0,0
370014,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,57,2,75.0,125.0,22.0,80.0,0
101301,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,62,3,72.0,83.0,22.0,80.0,0
460057,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,3,4,72.0,125.0,22.0,120.0,1
231330,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,85,4,50.0,125.0,22.0,80.0,0
210005,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,4,2,119.0,125.0,22.0,80.0,1
370028,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,73,4,92.0,125.0,22.0,80.0,0
390231,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,3,192.0,125.0,22.0,80.0,1
381313,OP_22,Left before being seen,H_RECMND_DY,73,4,72.0,125.0,1.0,80.0,0
41317,OP_22,Left before being seen,H_RECMND_DY,31,3,72.0,125.0,1.0,80.0,0
100049,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,7,2,72.0,61.0,22.0,80.0,1
360366,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,31,3,83.0,125.0,22.0,80.0,0
670005,OP_22,Left before being seen,H_RECMND_DY,83,3,72.0,125.0,83.0,80.0,0
390326,OP_22,Left before being seen,H_RECMND_DY,86,5,72.0,125.0,2.0,80.0,0
670085,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,4,4,72.0,76.0,22.0,80.0,1
171358,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,85,3,21.0,125.0,22.0,80.0,0
500129,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,74,2,72.0,125.0,22.0,195.0,0
51327,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,83.0,125.0,22.0,80.0,1
450231,OP_22,Left before being seen,H_RECMND_DY,83,4,72.0,125.0,2.0,80.0,0
450872,OP_22,Left before being seen,H_RECMND_DY,76,3,72.0,125.0,3.0,80.0,0
310016,OP_22,Left before being seen,H_RECMND_DY,63,1,72.0,125.0,2.0,80.0,0
501320,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,31,3,72.0,83.0,22.0,80.0,0
340064,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,60,4,52.0,125.0,22.0,80.0,0
390304,OP_22,Left before being seen,H_RECMND_DN,12,2,72.0,125.0,1.0,80.0,1
60011,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,70,3,100.0,125.0,22.0,80.0,0
340027,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,65,2,171.0,125.0,22.0,80.0,0
30088,OP_22,Left before being seen,H_RECMND_DN,8,4,72.0,125.0,3.0,80.0,1
140054,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,61,2,72.0,125.0,22.0,149.0,0
110074,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,72,3,72.0,125.0,22.0,159.0,0
670060,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,7,3,72.0,125.0,22.0,174.0,1
60024,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,80,4,126.0,125.0,22.0,80.0,0
190300,OP_22,Left before being seen,H_RECMND_DN,31,3,72.0,125.0,83.0,80.0,1
90004,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,4,1,72.0,125.0,22.0,265.0,1
390184,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,10,3,72.0,42.0,22.0,80.0,1
370180,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,1,4,72.0,87.0,22.0,80.0,1
280032,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,75,4,80.0,125.0,22.0,80.0,0
241308,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,3,72.0,83.0,22.0,80.0,1
171385,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,1,4,72.0,125.0,22.0,71.0,1
271329,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,83.0,22.0,80.0,1
451380,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,90,5,77.0,125.0,22.0,80.0,0
190313,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,3,145.0,125.0,22.0,80.0,1
451323,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,1,3,72.0,125.0,22.0,108.0,1
520057,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,1,4,53.0,125.0,22.0,80.0,1
410009,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,65,2,72.0,125.0,22.0,222.0,0
50678,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,5,3,72.0,74.0,22.0,80.0,1
320060,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,31,3,72.0,125.0,22.0,83.0,0
400103,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,2,72.0,8.0,22.0,80.0,1
330197,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,72,4,72.0,125.0,22.0,140.0,0
43301,OP_22,Left before being seen,H_RECMND_DN,31,3,72.0,125.0,83.0,80.0,1
143301,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,31,3,72.0,125.0,22.0,83.0,1
50551,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,8,3,269.0,125.0,22.0,80.0,1
450891,OP_22,Left before being seen,H_RECMND_DY,88,3,72.0,125.0,7.0,80.0,0
670075,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,6,3,229.0,125.0,22.0,80.0,1
370004,OP_22,Left before being seen,H_RECMND_DY,72,3,72.0,125.0,1.0,80.0,0
360041,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,66,3,128.0,125.0,22.0,80.0,0
420101,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,71,3,72.0,60.0,22.0,80.0,0
290003,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,12,1,72.0,125.0,22.0,154.0,1
521300,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,81,5,40.0,125.0,22.0,80.0,0
60076,OP_22,Left before being seen,H_RECMND_DY,71,3,72.0,125.0,1.0,80.0,0
50278,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,77,4,72.0,125.0,22.0,127.0,0
171343,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,31,3,83.0,125.0,22.0,80.0,0
250040,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,2,125.0,125.0,22.0,80.0,1
180143,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,6,4,72.0,125.0,22.0,174.0,1
40055,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,8,1,118.0,125.0,22.0,80.0,1
10044,OP_22,Left before being seen,H_RECMND_DN,2,4,72.0,125.0,1.0,80.0,1
431315,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,84,3,72.0,125.0,22.0,102.0,0
330027,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,12,1,104.0,125.0,22.0,80.0,1
200020,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,85,5,59.0,125.0,22.0,80.0,0
431321,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,82,4,72.0,125.0,22.0,111.0,0
271339,OP_22,Left before being seen,H_RECMND_DN,31,3,72.0,125.0,83.0,80.0,1
50438,OP_22,Left before being seen,H_RECMND_DN,4,4,72.0,125.0,4.0,80.0,1
161367,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,4,72.0,73.0,22.0,80.0,1
501305,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,2,5,72.0,125.0,22.0,83.0,1
270012,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,71,3,91.0,125.0,22.0,80.0,0
351320,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,0,3,72.0,125.0,22.0,74.0,1
230273,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,12,1,72.0,125.0,22.0,128.0,1
260193,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,4,103.0,125.0,22.0,80.0,1
10061,OP_22,Left before being seen,H_RECMND_DN,10,2,72.0,125.0,1.0,80.0,1
40147,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,91,3,72.0,83.0,22.0,80.0,0
670034,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,4,5,72.0,68.0,22.0,80.0,1
140088,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,4,3,72.0,49.0,22.0,80.0,1
391315,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,3,4,72.0,69.0,22.0,80.0,1
241367,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,78,4,72.0,83.0,22.0,80.0,0
451314,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,92,3,72.0,125.0,22.0,83.0,0
380060,OP_22,Left before being seen,H_RECMND_DY,77,4,72.0,125.0,1.0,80.0,0
290005,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,62,3,72.0,85.0,22.0,80.0,0
50067,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,13,3,72.0,125.0,22.0,134.0,1
330239,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,7,2,72.0,28.0,22.0,80.0,1
161330,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,4,3,72.0,83.0,22.0,80.0,1
670112,OP_22,Left before being seen,H_RECMND_DN,31,3,72.0,125.0,1.0,80.0,1
11300,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,3,3,45.0,125.0,22.0,80.0,1
531305,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,0,3,72.0,83.0,22.0,80.0,1
431313,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,91,3,72.0,83.0,22.0,80.0,0
451354,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,83.0,22.0,80.0,1
450124,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,78,3,174.0,125.0,22.0,80.0,0
390133,OP_22,Left before being seen,H_RECMND_DY,75,3,72.0,125.0,2.0,80.0,0
400004,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,31,3,72.0,83.0,22.0,80.0,1
90003,OP_22,Left before being seen,H_RECMND_DN,21,1,72.0,125.0,1.0,80.0,1
260097,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,4,3,72.0,70.0,22.0,80.0,1
381310,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,31,3,72.0,83.0,22.0,80.0,0
260068,OP_22,Left before being seen,H_RECMND_DY,81,5,72.0,125.0,2.0,80.0,0
260176,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,75,3,72.0,125.0,22.0,137.0,0
360234,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,5,4,108.0,125.0,22.0,80.0,1
400111,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,31,3,72.0,125.0,22.0,83.0,0
60126,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,81,3,72.0,125.0,22.0,131.0,0
670062,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,9,3,72.0,25.0,22.0,80.0,1
450460,OP_22,Left before being seen,H_RECMND_DY,58,3,72.0,125.0,1.0,80.0,0
330144,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,11,4,72.0,125.0,22.0,86.0,1
521348,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,2,4,70.0,125.0,22.0,80.0,1
161310,OP_22,Left before being seen,H_RECMND_DY,31,3,72.0,125.0,83.0,80.0,0
100150,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,60,3,42.0,125.0,22.0,80.0,0
50133,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DY,50,1,72.0,125.0,22.0,171.0,0
31309,OP_18b,Average (median) time patients spent in the emergency department before leaving from the visit A lower number of minutes is better,H_RECMND_DN,7,3,72.0,125.0,22.0,335.0,1
180024,OP_22,Left before being seen,H_RECMND_DN,7,4,72.0,125.0,1.0,80.0,1
461301,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DY,81,3,38.0,125.0,22.0,80.0,0
291302,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,7,3,72.0,83.0,22.0,80.0,1
271306,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DY,31,3,72.0,83.0,22.0,80.0,0
31305,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,83.0,125.0,22.0,80.0,1
61308,ED_2b,"Average (median) time patients spent in the emergency department, after the doctor decided to admit them as an inpatient before leaving the emergency department for their inpatient room A lower number of minutes is better",H_RECMND_DN,31,3,35.0,125.0,22.0,80.0,1
371317,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,12,3,72.0,83.0,22.0,80.0,1
230097,SEP_1,Appropriate care for severe sepsis and septic shock,H_RECMND_DN,2,5,72.0,53.0,22.0,80.0,1
